Built Up Area,coord,lat,lng,price
1800.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,21998000.0
1570.0,"(19.160481, 72.9454193)",19.160481,72.9454193,24503850.0
2640.0,"(19.1711717, 72.9403279)",19.171171700000002,72.94032790000001,44903200.0
2670.0,"(19.160481, 72.9454193)",19.160481,72.9454193,46002050.0
600.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9199000.0
860.0,"(19.1969201, 72.876083)",19.1969201,72.876083,13200500.0
417.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,6200395.0
600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7399000.0
1500.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,19997500.0
950.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,16500750.0
1315.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,16577925.0
,"(19.0763181, 72.8660448)",19.0763181,72.8660448,
,"(19.2517129, 72.8537214)",19.251712899999998,72.8537214,16000000.0
,"(19.1229844, 72.85495279999999)",19.1229844,72.85495279999998,18304500.0
,"(19.117914, 72.8737998)",19.117914000000003,72.8737998,
1650.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,36300000.0
2020.0,"(19.172349, 72.881314)",19.172349,72.881314,43002900.0
1040.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,14300000.0
815.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,17799800.0
890.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,17997900.0
1605.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,23498600.0
1695.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,36303450.0
553.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,7399570.0
915.0,"(19.1969201, 72.876083)",19.1969201,72.876083,11500775.0
2710.0,"(18.9777315, 72.8273249)",18.9777315,72.82732490000001,149999250.0
1770.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,70001750.0
,"(19.193909, 72.8263379)",19.193908999999998,72.82633790000001,
,"(19.0714951, 72.8343081)",19.0714951,72.83430809999999,49850000.0
,"(19.018675, 72.8656137)",19.018675,72.8656137,14070000.0
1900.0,"(18.9973175, 72.81362100000001)",18.997317499999998,72.81362100000003,114497000.0
2266.0,"(19.0597654, 72.8519688)",19.059765399999996,72.8519688,106299030.0
2406.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,70497900.0
2345.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,87701500.0
732.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,11499860.0
1155.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,19498200.0
795.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,17498975.0
883.0,"(19.160481, 72.9454193)",19.160481,72.9454193,13401970.0
1050.0,"(19.1969201, 72.876083)",19.1969201,72.876083,11201750.0
1680.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,26003200.0
1100.0,"(19.1969201, 72.876083)",19.1969201,72.876083,23000500.0
,"(19.1282142, 72.86928259999999)",19.1282142,72.86928259999998,10471000.0
2255.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,66998025.0
1450.0,"(19.0769778, 72.8855147)",19.0769778,72.8855147,35001500.0
1435.0,"(19.160481, 72.9454193)",19.160481,72.9454193,21498150.0
431.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6900155.0
4700.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,180005000.0
1365.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,32500325.0
900.0,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998,9999500.0
6635.0,"(19.0597654, 72.8519688)",19.059765399999996,72.8519688,290007925.0
446.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,6600400.0
1225.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,17898625.0
1450.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,25402000.0
,"(19.1984795, 72.8214946)",19.1984795,72.8214946,
,"(19.1848509, 72.8565246)",19.1848509,72.85652459999999,13850000.0
1800.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,36502000.0
1786.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,24501960.0
641.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,8898540.0
807.0,"(19.160481, 72.9454193)",19.160481,72.9454193,10700410.0
1220.0,"(19.1969201, 72.876083)",19.1969201,72.876083,18800100.0
370.0,"(19.0522115, 72.900522)",19.0522115,72.900522,7999700.0
1220.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,18800100.0
500.0,"(18.9648916, 72.8261411)",18.9648916,72.8261411,11500000.0
1200.0,"(19.1969201, 72.876083)",19.1969201,72.876083,17002000.0
580.0,"(19.1969201, 72.876083)",19.1969201,72.876083,11500700.0
1802.0,"(19.214677, 72.87004019999999)",19.214677,72.87004019999998,36001980.0
,"(19.210922, 72.826151)",19.210922,72.826151,
,"(19.179959, 72.9478364)",19.179959,72.9478364,
,"(19.159291, 72.847729)",19.159291,72.847729,16708999.999999998
,"(19.0111985, 72.8348346)",19.0111985,72.8348346,19700000.0
600.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,13200000.0
1250.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,16500000.0
390.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5199350.0
610.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7399650.0
635.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8699750.0
1000.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,13900000.0
1100.0,"(19.078596, 72.8539648)",19.078595999999997,72.85396479999999,18501000.0
1305.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,29503025.0
1450.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,29100750.0
650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10498750.0
900.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,14201000.0
,"(19.0363724, 72.8700551)",19.036372399999998,72.8700551,26550000.0
,"(19.169213, 72.93624919999999)",19.169213,72.93624919999998,
,"(19.1299783, 72.8248219)",19.1299783,72.8248219,29250000.0
,"(19.1373457, 72.844104)",19.1373457,72.844104,
1653.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,65495930.0
954.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,15901590.0
645.0,"(19.160481, 72.9454193)",19.160481,72.9454193,10198725.0
600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7999000.0
525.0,"(19.2022243, 72.8152705)",19.2022243,72.8152705,6999125.0
550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8999000.0
1530.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,24002850.0
650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10999000.0
1240.0,"(19.078596, 72.8539648)",19.078595999999997,72.85396479999999,20498600.0
2212.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,57378580.0
1176.0,"(19.133927, 72.9293612)",19.133927,72.9293612,18002280.0
,"(19.1513023, 72.8437534)",19.1513023,72.84375340000001,
,"(18.9954299, 72.82536569999999)",18.9954299,72.82536569999998,
,"(19.2063032, 72.8485026)",19.2063032,72.84850259999999,11597500.0
636.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,9400040.0
900.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,16498500.0
650.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9100000.0
595.0,"(19.111988, 72.866923)",19.111988,72.866923,9900400.0
650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8698500.0
340.0,"(19.172349, 72.881314)",19.172349,72.881314,3199700.0
1608.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,26499920.0
1550.0,"(19.094047, 72.92266)",19.094047,72.92266,34999500.0
1800.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,37004000.0
1450.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,25502750.0
,"(19.2228056, 72.8403804)",19.2228056,72.8403804,
,"(19.0501197, 72.9143579)",19.0501197,72.9143579,
,"(19.1253085, 72.84603349999999)",19.1253085,72.84603349999998,14750000.0
1545.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,25496250.0
2050.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,37497250.0
1394.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,33999830.0
1800.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,36502000.0
1545.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,26498375.0
1400.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,35000000.0
1050.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,23499500.0
1200.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,39998000.0
900.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,15001500.0
1545.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,27003300.0
,"(19.1394632, 72.864451)",19.139463199999998,72.864451,
,"(19.0643935, 72.8296864)",19.0643935,72.8296864,
,"(19.1438971, 72.8427707)",19.1438971,72.8427707,
,"(19.2457224, 72.85101709999999)",19.2457224,72.85101709999998,16323000.0
1000.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,19000000.0
1313.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,24000820.0
1020.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,14002300.0
1313.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,23501350.0
1150.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,19502000.0
1100.0,"(19.094047, 72.92266)",19.094047,72.92266,18501000.0
,"(19.2356866, 72.85656519999999)",19.2356866,72.85656519999998,8455500.0
1400.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,25002000.0
1150.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,19999250.0
970.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,16499850.0
1313.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,22502410.0
1502.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,24000980.0
1250.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,21000000.0
960.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,14498000.0
1115.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,17697525.0
1000.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,20500000.0
1060.0,"(19.1073963, 72.91548379999999)",19.1073963,72.91548379999998,17500300.0
,"(19.1080094, 72.82921700000001)",19.108009399999997,72.82921700000001,
,"(19.1097872, 72.8886082)",19.1097872,72.88860820000001,
,"(19.229776, 72.8444629)",19.229776,72.84446290000001,
,"(19.1238431, 72.8307307)",19.123843100000002,72.8307307,
1010.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,15501750.0
1465.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,26500925.0
2200.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,39998000.0
1100.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,22497500.0
1313.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,20997435.0
1605.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,25002950.0
1365.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,23998350.0
1020.0,"(19.1969201, 72.876083)",19.1969201,72.876083,21000900.0
572.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7801040.0
,"(19.2452573, 72.86994469999999)",19.2452573,72.86994469999998,8709000.0
975.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,17599375.0
858.0,"(19.195874, 72.839519)",19.195874,72.839519,14998920.0
1600.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,27502000.0
1112.0,"(19.078596, 72.8539648)",19.078595999999997,72.85396479999999,20002440.0
600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10001000.0
1555.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,27600625.0
1120.0,"(19.160481, 72.9454193)",19.160481,72.9454193,22500400.0
1305.0,"(19.1752424, 72.9710389)",19.1752424,72.97103890000001,19000400.0
555.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6699425.0
975.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,16202250.0
748.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,15700260.0
,"(19.0772317, 72.8497122)",19.0772317,72.8497122,
,"(19.1398325, 72.8431102)",19.1398325,72.84311020000001,
,"(19.1889541, 72.835543)",19.188954100000004,72.835543,
,"(19.0528753, 72.88708059999999)",19.0528753,72.88708059999998,16323000.0
575.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7801375.0
750.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9000000.0
681.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,18700130.0
1431.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,42500350.0
1310.0,"(18.9921944, 72.8362523)",18.9921944,72.8362523,47308600.0
1420.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,25003100.0
1680.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,31500000.0
800.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10000000.0
1260.0,"(19.1969201, 72.876083)",19.1969201,72.876083,21497800.0
1450.0,"(19.160481, 72.9454193)",19.160481,72.9454193,21401000.0
1250.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,17000000.0
,"(19.224179, 72.84483519999999)",19.224179,72.84483519999998,15450000.0
990.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,26401650.0
1200.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,21600000.0
915.0,"(19.172349, 72.881314)",19.172349,72.881314,13001075.0
1000.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,21000000.0
1410.0,"(19.172349, 72.881314)",19.172349,72.881314,27497500.0
640.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,14801600.0
2035.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,57000175.0
940.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,19497800.0
1285.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,18502000.0
520.0,"(19.111988, 72.866923)",19.111988,72.866923,11399200.0
1150.0,"(19.195874, 72.839519)",19.195874,72.839519,13997750.0
,"(19.0714951, 72.8343081)",19.0714951,72.83430809999999,
667.0,"(19.160481, 72.9454193)",19.160481,72.9454193,13500040.0
730.0,"(19.1969201, 72.876083)",19.1969201,72.876083,9101550.0
800.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,9000000.0
1400.0,"(18.9808851, 72.83068620000002)",18.980885100000002,72.83068620000002,60002000.0
2300.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,73097000.0
5170.0,"(19.0597654, 72.8519688)",19.059765399999996,72.8519688,253009900.0
932.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,15499580.0
1240.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,25397600.0
1600.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,55004000.0
1204.0,"(19.160481, 72.9454193)",19.160481,72.9454193,22697700.0
1480.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,21502200.0
,"(19.2107, 72.98501999999999)",19.2107,72.98501999999998,
,"(19.2150708, 72.8297623)",19.215070800000003,72.8297623,13034000.0
,"(19.2380683, 72.8522512)",19.238068300000002,72.8522512,
,"(19.2510181, 72.87208799999999)",19.2510181,72.87208799999998,7280500.0
2900.0,"(18.9808851, 72.83068620000002)",18.980885100000002,72.83068620000002,105004500.0
651.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7400935.0
620.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,11500500.0
750.0,"(19.0461248, 72.9132122)",19.0461248,72.9132122,14498750.0
850.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,15502000.0
940.0,"(19.1969201, 72.876083)",19.1969201,72.876083,14797800.0
665.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8499350.0
600.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,10001000.0
660.0,"(19.1969201, 72.876083)",19.1969201,72.876083,9498700.0
,"(19.1438971, 72.8427707)",19.1438971,72.8427707,9569000.0
,"(19.2051959, 72.8502135)",19.205195899999996,72.8502135,13000000.0
615.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8499650.0
360.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,6500800.0
575.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,8999375.0
380.0,"(19.2455477, 72.85808469999999)",19.2455477,72.85808469999998,6500900.0
585.0,"(19.1969201, 72.876083)",19.1969201,72.876083,9500200.0
2590.0,"(19.060574, 72.85043999999999)",19.060574,72.85043999999998,55005800.0
1800.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,22102000.0
1735.0,"(19.160481, 72.9454193)",19.160481,72.9454193,27499875.0
350.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,5499250.0
1630.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,25002100.0
1800.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,34996000.0
540.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,10000400.0
960.0,"(19.094047, 72.92266)",19.094047,72.92266,27502000.0
650.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,9198750.0
365.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7200725.0
700.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8000500.0
985.0,"(19.1969201, 72.876083)",19.1969201,72.876083,11100475.0
,"(19.2225964, 72.8579981)",19.222596399999997,72.85799809999999,15100000.0
,"(19.0779313, 72.85267929999999)",19.0779313,72.85267929999998,19136500.0
,"(19.2449817, 72.8462727)",19.244981699999997,72.8462727,12573500.0
,"(19.1551108, 72.8431964)",19.1551108,72.84319640000001,25650000.0
480.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,7501200.0
1500.0,"(19.094047, 72.92266)",19.094047,72.92266,24497500.0
400.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,6500000.0
873.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,28501725.0
1004.0,"(19.1969201, 72.876083)",19.1969201,72.876083,17199260.0
995.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,17501025.0
710.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6701200.0
885.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,7497975.0
,"(19.1417556, 72.8412723)",19.1417556,72.8412723,
,"(19.129316, 72.8459397)",19.129316,72.8459397,8288000.0
,"(19.209074, 72.8370082)",19.209073999999998,72.8370082,8020999.999999999
,"(19.2500382, 72.85802079999999)",19.2500382,72.85802079999998,11915000.0
850.0,"(19.1969201, 72.876083)",19.1969201,72.876083,13898750.0
1135.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,20499050.0
550.0,"(19.1084871, 72.8543345)",19.1084871,72.8543345,19001250.0
950.0,"(19.1743576, 72.9627471)",19.1743576,72.96274709999999,15000250.0
960.0,"(19.1969201, 72.876083)",19.1969201,72.876083,12200800.0
1000.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,19500000.0
1600.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,25004000.0
645.0,"(19.111988, 72.866923)",19.111988,72.866923,10998625.0
600.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,8899000.0
,"(19.2022413, 72.8217032)",19.2022413,72.8217032,
,"(19.2289354, 72.8483401)",19.228935399999997,72.8483401,
,"(19.1691327, 72.9688517)",19.1691327,72.9688517,
1120.0,"(19.1969201, 72.876083)",19.1969201,72.876083,17000800.0
900.0,"(19.2601514, 72.8542872)",19.260151399999998,72.8542872,13500000.0
1255.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,19000350.0
565.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6700450.0
1000.0,"(19.1969201, 72.876083)",19.1969201,72.876083,16000000.0
850.0,"(19.1969201, 72.876083)",19.1969201,72.876083,12998250.0
1300.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,40000500.0
650.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9001250.0
,"(19.1356004, 72.8267343)",19.135600399999998,72.8267343,
,"(19.1539554, 72.8449596)",19.153955399999997,72.8449596,
985.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,19898500.0
600.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,10999000.0
630.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10999900.0
875.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,11498750.0
630.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6899250.0
555.0,"(19.1969201, 72.876083)",19.1969201,72.876083,6499525.0
615.0,"(19.1969201, 72.876083)",19.1969201,72.876083,7699900.0
560.0,"(19.1969201, 72.876083)",19.1969201,72.876083,9599200.0
800.0,"(19.172349, 72.881314)",19.172349,72.881314,6400000.0
1250.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,19500000.0
1045.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,20797750.0
,"(19.2371877, 72.8441358)",19.237187699999996,72.8441358,
,"(19.2381474, 72.8481149)",19.2381474,72.84811490000001,11450000.0
2240.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,88501200.0
1125.0,"(19.160481, 72.9454193)",19.160481,72.9454193,26200625.0
1365.0,"(19.160481, 72.9454193)",19.160481,72.9454193,31997800.0
1225.0,"(19.1752424, 72.9710389)",19.1752424,72.97103890000001,22897625.0
550.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,14601250.0
1405.0,"(19.2165676, 72.8655982)",19.2165676,72.86559820000001,22298675.0
640.0,"(19.1969201, 72.876083)",19.1969201,72.876083,8499600.0
775.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,16001875.0
575.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10499750.0
578.0,"(19.1969201, 72.876083)",19.1969201,72.876083,9999700.0
457.0,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001,6824005.0
,"(19.1858278, 72.8525526)",19.185827800000002,72.8525526,14150000.0
,"(19.1871879, 72.8587065)",19.187187899999998,72.8587065,9310000.0
850.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,15001250.0
1150.0,"(19.1969201, 72.876083)",19.1969201,72.876083,12200750.0
1370.0,"(19.160481, 72.9454193)",19.160481,72.9454193,18196800.0
1350.0,"(19.0769778, 72.8855147)",19.0769778,72.8855147,22502250.0
1500.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,32502500.0
350.0,"(19.111988, 72.866923)",19.111988,72.866923,9299750.0
1665.0,"(19.0819403, 72.8369348)",19.081940300000003,72.8369348,49999975.0
415.0,"(19.2471573, 72.8462833)",19.2471573,72.8462833,7399725.0
2188.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,32495900.0
635.0,"(19.195874, 72.839519)",19.195874,72.839519,8400525.0
650.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,17499000.0
,"(19.128406, 72.9252541)",19.128406,72.9252541,
,"(19.2267314, 72.82174930000001)",19.2267314,72.82174930000002,
,"(19.1126663, 72.9329138)",19.1126663,72.9329138,15400000.0
,"(19.2398035, 72.86725059999999)",19.2398035,72.86725059999998,
1310.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,23500700.0
1240.0,"(19.172349, 72.881314)",19.172349,72.881314,21002800.0
1290.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,31500900.0
1880.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,32502600.0
600.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,9600000.0
1275.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,21801250.0
1550.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,45102500.0
530.0,"(19.1969201, 72.876083)",19.1969201,72.876083,5999800.0
1999.0,"(18.9973175, 72.81362100000001)",18.997317499999998,72.81362100000003,72301915.0
2406.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,97605710.0
,"(19.2307184, 72.8403387)",19.230718399999997,72.8403387,
,"(19.034882, 72.8941761)",19.034882,72.8941761,7416000.0
,"(19.2003054, 72.82944719999999)",19.200305399999998,72.82944719999998,15802000.0
,"(19.1215073, 72.85555769999999)",19.1215073,72.85555769999998,33000000.0
1350.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,28499250.0
4578.0,"(19.0597654, 72.8519688)",19.059765399999996,72.8519688,224000770.0
1336.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,40096680.0
4480.0,"(19.0597654, 72.8519688)",19.059765399999996,72.8519688,101698000.0
738.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,17001760.0
1765.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,34999975.0
685.0,"(19.1388604, 72.834729)",19.1388604,72.83472900000001,13500675.0
1100.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,17998000.0
989.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,15802110.0
650.0,"(19.111988, 72.866923)",19.111988,72.866923,12499750.0
,"(19.049863, 72.922037)",19.049863000000002,72.922037,18950000.0
,"(19.250034, 72.8480221)",19.250034,72.8480221,19700000.0
950.0,"(19.1969201, 72.876083)",19.1969201,72.876083,12598500.0
624.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,8899120.0
928.0,"(19.078596, 72.8539648)",19.078595999999997,72.85396479999999,18998080.0
990.0,"(19.1969201, 72.876083)",19.1969201,72.876083,12501850.0
650.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,9501500.0
1200.0,"(19.0804807, 72.88865849999999)",19.0804807,72.88865849999998,21502000.0
870.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,15701750.0
585.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9101300.0
593.0,"(19.1073963, 72.91548379999999)",19.1073963,72.91548379999998,9101275.0
2976.0,"(19.01122, 72.8297783)",19.01122,72.82977829999999,79006400.0
,"(19.2003054, 72.82944719999999)",19.200305399999998,72.82944719999998,15800000.0
,"(19.13462, 72.820987)",19.13462,72.820987,
,"(19.0688092, 72.8395702)",19.0688092,72.83957020000001,36800000.0
630.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,9999050.0
1247.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,20400460.0
1750.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,20001250.0
1000.0,"(19.1969201, 72.876083)",19.1969201,72.876083,19900000.0
2465.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,52005750.0
655.0,"(19.1969201, 72.876083)",19.1969201,72.876083,10499825.0
575.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,12000125.0
1548.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,21998540.0
