,avg_price_sqft,Built Up Area,coord,lat,lng,lo_price,hi_price,one_price
3062,16410.0,1980.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,,,32500000.0
3063,16670.0,1980.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,,,33000000.0
3064,,,"(19.1698882, 72.86376059999999)",19.1698882,72.86376059999998,32900000.0,48500000.0,
3065,,,"(19.1670865, 72.9541953)",19.1670865,72.9541953,7252000.0,19000000.0,
3066,,,"(19.2551089, 72.8552148)",19.255108899999996,72.8552148,,,10700000.0
3067,,,"(19.1449135, 72.82380669999999)",19.1449135,72.82380669999998,41600000.0,65800000.0,
3068,27120.0,2050.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,55599999.99999999
3069,17140.0,1400.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,24000000.0
3070,16670.0,1350.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,22500000.0
3071,29110.0,900.0,"(19.195874, 72.839519)",19.195874,72.839519,,,26200000.0
3072,30530.0,1700.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,,,51900000.00000001
3073,20630.0,800.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,16500000.0
3074,22000.0,600.0,"(19.0638046, 72.8920434)",19.0638046,72.8920434,,,13200000.0
3075,29220.0,1540.0,"(19.0109799, 72.851241)",19.0109799,72.851241,,,45000000.0
3076,,,"(19.0246444, 72.8462139)",19.0246444,72.84621390000001,43800000.0,49900000.0,
3077,,,"(19.1236822, 72.8318407)",19.123682199999998,72.8318407,17700000.0,20299999.999999996,
3078,,,"(19.0154319, 72.8396313)",19.0154319,72.8396313,9511000.0,19200000.0,
3079,,,"(18.9551671, 72.822768)",18.9551671,72.82276800000001,18700000.0,25500000.0,
3080,23210.0,711.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,16500000.0
3081,19270.0,550.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,,,10600000.0
3082,30880.0,1700.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,52500000.0
3083,15730.0,1157.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,18200000.0
3084,28950.0,7600.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,220000000.0
3085,36680.0,1295.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,47500000.0
3086,9050.0,884.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,8000000.0
3087,19910.0,1080.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,21500000.0
3088,14170.0,600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8500000.0
3089,12730.0,1089.0,"(19.094047, 72.92266)",19.094047,72.92266,,,13899999.999999998
3090,14460.0,650.0,"(19.172349, 72.881314)",19.172349,72.881314,,,9400000.0
3091,,,"(19.0747117, 72.9176813)",19.074711699999998,72.9176813,,,
3092,,,"(18.9569135, 72.8234623)",18.956913500000002,72.8234623,14700000.0,25700000.0,
3093,,,"(19.1553787, 72.9421729)",19.1553787,72.9421729,,,
3094,,,"(19.0268747, 72.8553352)",19.0268747,72.85533520000001,,,
3095,24190.0,744.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,18000000.0
3096,40540.0,2590.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,105000000.0
3097,30640.0,1400.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,,,42900000.0
3098,10000.0,1350.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,13500000.0
3099,17650.0,1275.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,22500000.0
3100,29170.0,600.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,17500000.0
3101,12730.0,1716.0,"(19.094047, 72.92266)",19.094047,72.92266,,,21800000.0
3102,12730.0,1287.0,"(19.094047, 72.92266)",19.094047,72.92266,,,16399999.999999998
3103,12720.0,1230.0,"(19.094047, 72.92266)",19.094047,72.92266,,,15600000.0
3104,13330.0,600.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8000000.0
3105,18980.0,685.0,"(19.111988, 72.866923)",19.111988,72.866923,,,13000000.0
3106,,,"(19.0759837, 72.8776559)",19.0759837,72.87765590000001,5808000.0,16900000.0,
3107,,,"(19.1998011, 72.8643123)",19.199801100000002,72.86431230000001,7040000.000000001,9383000.0,
3108,,,"(19.1005969, 72.84583479999999)",19.1005969,72.84583479999998,25800000.0,27599999.999999996,
3109,,,"(19.0160431, 72.8458679)",19.0160431,72.8458679,,,
3110,16149.999999999998,1130.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,18300000.0
3111,23350.0,1820.0,"(19.172349, 72.881314)",19.172349,72.881314,,,42500000.0
3112,30620.0,1300.0,"(19.1920784, 72.8330885)",19.1920784,72.8330885,,,39800000.0
3113,28260.0,1150.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,32500000.0
3114,20430.0,1150.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,23500000.0
3115,12720.0,1535.0,"(19.094047, 72.92266)",19.094047,72.92266,,,19500000.0
3116,15070.0,1500.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,22599999.999999996
3117,29410.0,1700.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,50000000.0
3118,36360.0,3300.0,"(19.1511736, 72.8326275)",19.1511736,72.8326275,,,120000000.0
3119,16110.0,565.0,"(19.172349, 72.881314)",19.172349,72.881314,,,9100000.0
3120,19890.0,704.0,"(19.071795, 72.86294199999999)",19.071795,72.86294199999998,,,14000000.0
3121,,,"(19.1853515, 72.9481328)",19.185351500000003,72.9481328,,,
3122,,,"(18.956245, 72.8265023)",18.956245000000003,72.82650229999999,9997000.0,33500000.0,
3123,,,"(19.067091, 72.8855524)",19.067091,72.88555240000001,5750000.0,12200000.0,
3124,,,"(19.1625233, 72.9531496)",19.1625233,72.95314959999999,5813000.0,7625000.0,
3125,16810.0,1850.0,"(19.2165676, 72.8655982)",19.2165676,72.86559820000001,,,31100000.0
3126,19350.0,310.0,"(19.0560495, 72.8341062)",19.0560495,72.83410620000001,,,6000000.0
3127,18920.0,1850.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,35000000.0
3128,10150.0,680.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,6900000.0
3129,17830.0,600.0,"(19.111988, 72.866923)",19.111988,72.866923,,,10700000.0
3130,20000.0,1200.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,24000000.0
3131,22760.0,1050.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,23900000.0
3132,23090.0,1100.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,25400000.0
3133,23640.0,1180.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,27900000.0
3134,14340.0,851.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,12200000.0
3135,17170.0,1200.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,20600000.0
3136,,,"(18.95215, 72.8313)",18.95215,72.8313,8629000.0,14600000.0,
3137,,,"(19.1715432, 72.95899539999999)",19.1715432,72.95899539999998,,,
3138,,,"(18.9613646, 72.8159591)",18.9613646,72.81595909999999,,,
3139,,,"(19.1244164, 72.846553)",19.124416399999998,72.846553,,,
3140,25920.0,1250.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,32400000.000000004
3141,11300.0,675.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,7628000.0
3142,31930.0,1472.0,"(19.007294, 72.8168922)",19.007294,72.8168922,,,47000000.0
3143,20430.0,690.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,14100000.0
3144,18500.0,1000.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,18500000.0
3145,16990.0,1501.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,25500000.0
3146,10360.0,550.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,5700000.0
3147,16970.0,1950.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,33100000.0
3148,16000.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8800000.0
3149,19670.0,3000.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,,,59000000.0
3150,14380.0,1600.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,23000000.0
3151,,,"(18.999299, 72.8204173)",18.999299,72.82041729999999,,,
3152,,,"(19.101403, 72.84289799999999)",19.101403,72.84289799999998,,,
3153,,,"(19.0842665, 72.8397732)",19.084266500000002,72.83977320000001,,,47300000.00000001
3154,,,"(19.127457, 72.821337)",19.127457,72.821337,34900000.0,135900000.0,
3155,22760.0,980.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,22300000.0
3156,20660.0,1791.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,37000000.0
3157,31540.0,3003.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,,,94700000.0
3158,32619.999999999996,2532.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,,,82600000.0
3159,21820.0,825.0,"(19.0109799, 72.851241)",19.0109799,72.851241,,,18000000.0
3160,17120.0,1285.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,22000000.0
3161,,,"(19.1314417, 72.9344626)",19.1314417,72.93446259999999,,,
3162,,,"(19.0605201, 72.8847739)",19.0605201,72.8847739,,,
3163,,,"(19.0206478, 72.8405061)",19.0206478,72.8405061,,,
3164,,,"(19.1026557, 72.8353115)",19.1026557,72.8353115,,,14400000.0
3165,22820.0,850.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,19400000.0
3166,21690.0,650.0,"(19.1156797, 72.90122260000001)",19.115679699999998,72.90122260000003,,,14100000.0
3167,20610.0,1485.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,30600000.0
3168,14200.0,1155.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,16399999.999999998
3169,,,"(19.0425799, 72.9114869)",19.0425799,72.9114869,40400000.0,50400000.0,
3170,,,"(18.9603432, 72.8166557)",18.9603432,72.8166557,,,7034999.999999999
3171,,,"(19.1418875, 72.93010009999999)",19.1418875,72.93010009999998,,,
3172,23050.0,950.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,21900000.0
3173,20860.0,1750.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,36500000.0
3174,23810.0,2150.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,51200000.0
3175,17250.0,1600.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,27599999.999999996
3176,17060.0,850.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,14500000.0
3177,20630.0,1173.0,"(19.172349, 72.881314)",19.172349,72.881314,,,24200000.0
3178,19050.0,1050.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,20000000.0
3179,13930.0,610.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8500000.0
3180,16950.0,1215.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,20600000.0
3181,22730.0,528.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,12000000.0
3182,17870.0,817.0,"(19.111988, 72.866923)",19.111988,72.866923,,,14600000.0
3183,,,"(19.1216755, 72.90859669999999)",19.121675500000002,72.90859669999998,,,
3184,,,"(19.2072366, 72.8348221)",19.2072366,72.8348221,,,
3185,,,"(19.0706628, 72.8484208)",19.0706628,72.8484208,,,
3186,,,"(19.14265, 72.933443)",19.14265,72.93344300000001,6100000.0,9700000.0,
3187,14760.0,1050.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,15500000.0
3188,14070.0,1884.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,26500000.0
3189,33040.0,1383.0,"(19.0753877, 72.8350999)",19.075387699999997,72.8350999,,,45700000.0
3190,43810.0,2173.0,"(19.0819403, 72.8369348)",19.081940300000003,72.8369348,,,95200000.0
3191,19830.0,3000.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,,,59500000.0
3192,12000.0,500.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6000000.0
3193,11950.0,523.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6250000.0
3194,14670.0,750.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,11000000.0
3195,18330.0,600.0,"(19.111988, 72.866923)",19.111988,72.866923,,,11000000.0
3196,25790.0,1260.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,32500000.0
3197,13910.0,575.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,8000000.0
3198,,,"(19.0332094, 72.85643569999999)",19.033209399999997,72.85643569999998,,,
3199,,,"(19.0593202, 72.84913019999999)",19.0593202,72.84913019999998,,,27500000.0
3200,,,"(19.2494861, 72.8561313)",19.249486100000002,72.8561313,8708000.0,13200000.0,
3201,,,"(19.0785988, 72.91014559999999)",19.0785988,72.91014559999998,,,27200000.000000004
3202,16670.0,1200.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,20000000.0
3203,15420.0,1180.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,18200000.0
3204,16340.0,1450.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,23700000.0
3205,41070.0,1607.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,,,66000000.0
3206,14090.0,1597.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,22500000.0
3207,27890.0,1072.0,"(18.9946505, 72.8348992)",18.9946505,72.83489920000001,,,29900000.000000004
3208,20160.0,1230.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,,,24800000.0
3209,16960.0,1545.0,"(19.2354699, 72.8438748)",19.2354699,72.84387480000001,,,26200000.0
3210,15290.0,850.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,13000000.0
3211,20910.0,550.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,11500000.0
3212,18180.0,1078.0,"(19.078596, 72.8539648)",19.078595999999997,72.85396479999999,,,19600000.0
3213,,,"(18.9986406, 72.8173599)",18.9986406,72.8173599,,,
3214,,,"(19.0200987, 72.8368584)",19.0200987,72.8368584,14500000.0,43600000.0,
3215,,,"(19.1481659, 72.9274841)",19.1481659,72.92748409999999,10000000.0,16000000.0,
3216,36110.0,900.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,32500000.0
3217,16070.0,1120.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,18000000.0
3218,18000.0,3000.0,"(19.1741507, 72.8536049)",19.1741507,72.85360490000001,,,54000000.0
3219,17830.0,600.0,"(19.1367393, 72.9317595)",19.136739300000002,72.9317595,,,10700000.0
3220,23940.0,1800.0,"(19.0551143, 72.9139426)",19.0551143,72.9139426,,,43099999.99999999
3221,15930.0,1381.0,"(19.172349, 72.881314)",19.172349,72.881314,,,22000000.0
3222,12470.0,485.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6050000.0
3223,,,"(18.9781148, 72.8414106)",18.9781148,72.84141059999999,,,
3224,,,"(18.9307234, 72.8318863)",18.930723399999998,72.83188630000001,11200000.000000002,27799999.999999996,
3225,,,"(19.0247465, 72.85389959999999)",19.0247465,72.85389959999998,,,46100000.0
3226,,,"(19.0189205, 72.8349627)",19.0189205,72.83496269999999,17100000.0,149700000.0,
3227,27220.0,790.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,21500000.0
3228,28190.0,1135.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,,,32000000.0
3229,33660.0,2641.0,"(19.0017924, 72.82495899999999)",19.0017924,72.82495899999998,,,88900000.0
3230,33130.0,2267.0,"(18.9973175, 72.81362100000001)",18.997317499999998,72.81362100000003,,,75100000.0
3231,22790.0,1053.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,24000000.0
3232,21000.0,1500.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,31500000.0
3233,33070.0,1884.0,"(19.0819403, 72.8369348)",19.081940300000003,72.8369348,,,62300000.00000001
3234,15880.0,1147.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,18200000.0
3235,36710.0,1373.0,"(19.0753877, 72.8350999)",19.075387699999997,72.8350999,,,50400000.0
3236,12050.0,523.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,6300000.0
3237,,,"(19.0117836, 72.8198081)",19.0117836,72.81980809999999,,,
3238,,,"(18.9572736, 72.81946800000001)",18.9572736,72.81946800000001,,,
3239,,,"(19.1108023, 72.84624)",19.110802300000003,72.84624000000001,8073000.0,18800000.0,
3240,,,"(19.013986, 72.8551997)",19.013986,72.8551997,,,
3241,32590.000000000004,2455.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,80000000.0
3242,9190.0,544.0,"(19.172349, 72.881314)",19.172349,72.881314,,,5000000.0
3243,26670.0,900.0,"(19.0200623, 72.8353928)",19.020062300000003,72.8353928,,,24000000.0
3244,13100.0,916.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,12000000.0
3245,24580.0,659.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,16200000.000000002
3246,18520.0,1080.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,20000000.0
3247,19230.0,650.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,12500000.0
3248,13900.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7644000.0
3249,13380.0,1300.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,17400000.0
3250,16880.0,800.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,13500000.0
3251,33850.0,650.0,"(18.96851, 72.8437825)",18.968510000000002,72.84378249999999,,,22000000.0
3252,,,"(19.1627058, 72.8441416)",19.1627058,72.8441416,15200000.0,17800000.0,
3253,,,"(19.2061288, 72.8454629)",19.2061288,72.8454629,8968000.0,14800000.0,
3254,,,"(19.1661706, 72.9321226)",19.1661706,72.93212259999999,,,
3255,,,"(19.155357, 72.946086)",19.155357000000002,72.946086,4067000.0,5972000.0,
3256,16900.0,1450.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,24500000.0
3257,22220.0,900.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,20000000.0
3258,23080.0,715.0,"(19.1423522, 72.8449636)",19.1423522,72.8449636,,,16500000.0
3259,18150.0,1350.0,"(19.094047, 72.92266)",19.094047,72.92266,,,24500000.0
3260,13500.0,1000.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,13500000.0
3261,15710.0,2800.0,"(19.1768312, 72.8551916)",19.176831200000002,72.8551916,,,44000000.0
3262,32000.0,2500.0,"(19.0045997, 72.8493739)",19.0045997,72.8493739,,,80000000.0
3263,20000.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,11000000.0
3264,14650.0,751.0,"(19.2493036, 72.85480989999999)",19.2493036,72.85480989999998,,,11000000.0
3265,,,"(19.016807, 72.84056199999999)",19.016807,72.84056199999998,,,
3266,,,"(19.060927, 72.8465307)",19.060927,72.8465307,,,
3267,,,"(19.0769819, 72.8331283)",19.0769819,72.8331283,23000000.0,30000000.0,
3268,,,"(18.9675954, 72.8141444)",18.9675954,72.8141444,16200000.000000002,39800000.0,
3269,16210.0,1450.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,23500000.0
3270,28820.0,850.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,24500000.0
3271,21630.0,2150.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,46500000.0
3272,17500.0,1000.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,17500000.0
3273,21150.0,780.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,16500000.0
3274,21820.0,550.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,12000000.0
3275,16920.0,650.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,11000000.0
3276,20000.0,650.0,"(19.0357714, 72.85745159999999)",19.035771399999998,72.85745159999998,,,13000000.0
3277,16500.0,400.0,"(19.172349, 72.881314)",19.172349,72.881314,,,6600000.0
3278,17500.0,800.0,"(19.172349, 72.881314)",19.172349,72.881314,,,14000000.0
3279,,,"(18.9589276, 72.8385431)",18.958927600000003,72.8385431,,,
3280,,,"(18.9682572, 72.8104863)",18.9682572,72.81048630000001,299700000.0,618300000.0,
3281,,,"(19.1224253, 72.8657174)",19.1224253,72.86571740000001,,,
3282,20800.0,1106.0,"(19.2593948, 72.8611347)",19.2593948,72.86113470000001,,,23000000.0
3283,,,"(19.1913371, 72.84626779999999)",19.191337100000002,72.84626779999998,7497000.0,11399999.999999998,
3284,,,"(19.1194493, 72.8904876)",19.119449300000003,72.8904876,,,
3285,,,"(nan, nan)",,,12500000.0,17500000.0,
3286,,,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001,,,9135000.0
3287,16890.0,450.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7600000.0
3288,31640.0,727.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,23000000.0
3289,12120.0,1650.0,"(19.174838, 72.85401999999999)",19.174838,72.85401999999998,,,20000000.0
3290,12920.0,1006.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,13000000.0
3291,17810.0,780.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,13899999.999999998
3292,16180.0,1230.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,19900000.0
3293,22560.0,975.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,22000000.0
3294,13670.0,600.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,8200000.0
3295,17960.0,1420.0,"(19.094047, 72.92266)",19.094047,72.92266,,,25500000.0
3296,26520.0,660.0,"(19.0990278, 72.841453)",19.0990278,72.841453,,,17500000.0
3297,,,"(19.0255402, 72.8715587)",19.025540200000002,72.87155870000001,10400000.0,15000000.0,
3298,,,"(19.0944438, 72.90204709999999)",19.0944438,72.90204709999998,,,
3299,,,"(19.0611922, 72.88230899999999)",19.0611922,72.88230899999998,6534000.0,13400000.0,
3300,,,"(19.1584501, 72.9435432)",19.158450100000003,72.94354320000001,,,
3301,28790.0,990.0,"(19.1289207, 72.8619092)",19.1289207,72.8619092,,,28500000.0
3302,24310.0,1440.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,35000000.0
3303,14210.0,950.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,13500000.0
3304,28850.0,780.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,22500000.0
3305,12140.0,700.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8500000.0
3306,12310.0,650.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,8000000.0
3307,13330.0,750.0,"(19.0588586, 72.8790468)",19.0588586,72.8790468,,,10000000.0
3308,14290.0,770.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,11000000.0
3309,13000.0,1000.0,"(19.1953018, 72.8398395)",19.195301800000003,72.8398395,,,13000000.0
3310,16110.0,900.0,"(19.2175443, 72.8534756)",19.2175443,72.8534756,,,14500000.0
3311,14770.0,650.0,"(19.172349, 72.881314)",19.172349,72.881314,,,9600000.0
3312,,,"(19.1293739, 72.9330185)",19.129373899999997,72.9330185,,,
3313,,,"(19.0443696, 72.91775779999999)",19.044369600000003,72.91775779999998,22400000.000000004,30800000.0,
3314,,,"(18.9675954, 72.8141444)",18.9675954,72.8141444,,,
3315,,,"(18.7959639, 73.3301499)",18.7959639,73.33014990000001,1507000.0,2321000.0,
3316,18500.0,1000.0,"(19.172349, 72.881314)",19.172349,72.881314,,,18500000.0
3317,18200.0,2060.0,"(19.1146891, 72.89624189999999)",19.1146891,72.89624189999998,,,37500000.0
3318,26670.0,750.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,20000000.0
3319,17050.0,1290.0,"(19.195874, 72.839519)",19.195874,72.839519,,,22000000.0
3320,16000.0,875.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,14000000.0
3321,19030.0,1550.0,"(19.094047, 72.92266)",19.094047,72.92266,,,29500000.0
3322,19660.0,1450.0,"(19.144455, 72.82492599999999)",19.144454999999997,72.82492599999998,,,28500000.0
3323,16670.0,1020.0,"(19.1289496, 72.930686)",19.128949600000002,72.930686,,,17000000.0
3324,15000.0,1500.0,"(19.1979771, 72.87249179999999)",19.1979771,72.87249179999998,,,22500000.0
3325,13210.0,1400.0,"(19.172349, 72.881314)",19.172349,72.881314,,,18500000.0
3326,,,"(19.0178908, 72.84000560000001)",19.0178908,72.84000560000001,,,
3327,,,"(19.0675972, 72.8416766)",19.067597199999998,72.8416766,,,7165000.000000001
3328,,,"(18.957684, 72.821561)",18.957684,72.821561,8823000.0,45400000.0,
3329,,,"(19.1743607, 72.84461259999999)",19.174360699999998,72.84461259999998,,,
3330,16640.0,580.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9651000.0
3331,27520.0,763.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,21000000.0
3332,14610.0,890.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,13000000.0
3333,12690.0,784.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9950000.0
3334,12330.0,933.0,"(19.2438394, 72.86778819999999)",19.2438394,72.86778819999998,,,11500000.0
3335,12050.0,635.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,7650000.0
3336,16670.0,1050.0,"(19.195874, 72.839519)",19.195874,72.839519,,,17500000.0
3337,12340.0,916.0,"(19.2228758, 72.8421784)",19.2228758,72.84217840000001,,,11299999.999999998
3338,,,"(19.1725542, 72.942537)",19.1725542,72.942537,,,
3339,,,"(19.1634471, 72.8347826)",19.163447100000003,72.83478259999998,22500000.0,30000000.0,
3340,,,"(19.1256789, 72.861311)",19.1256789,72.861311,,,18100000.0
3341,,,"(19.0688092, 72.8395702)",19.0688092,72.83957020000001,19200000.0,42200000.0,
3342,30940.0,2230.0,"(19.0770493, 72.8425412)",19.077049300000002,72.8425412,,,69000000.0
3343,24490.0,1470.0,"(19.1139004, 72.8524015)",19.1139004,72.8524015,,,36000000.0
3344,17090.0,550.0,"(19.1969201, 72.876083)",19.1969201,72.876083,,,9400000.0
3345,24120.0,850.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,20500000.0
3346,29870.0,750.0,"(19.2198888, 72.8618982)",19.2198888,72.86189820000001,,,22400000.000000004
3347,17840.0,1205.0,"(19.1464581, 72.93887509999999)",19.1464581,72.93887509999998,,,21500000.0
3348,14000.0,700.0,"(19.160481, 72.9454193)",19.160481,72.9454193,,,9800000.0
3349,32000.0,500.0,"(19.0990278, 72.841453)",19.0990278,72.841453,,,16000000.0
3350,13820.0,550.0,"(19.1631138, 72.9380904)",19.1631138,72.93809040000001,,,7600000.0
3351,30920.0,1190.0,"(18.9921944, 72.8362523)",18.9921944,72.8362523,,,36800000.0
3352,14000.0,450.0,"(19.2169842, 72.820583)",19.2169842,72.820583,,,6300000.0
3353,,,"(19.1202529, 72.8281688)",19.120252899999997,72.8281688,120900000.0,234100000.0,
3354,,,"(19.0947367, 72.90455659999999)",19.0947367,72.90455659999998,,,
