price_per_month,deposit,rooms,baths,coord,lat,lng
,125000.0,3.0,3,"(19.1427964, 72.98591619999999)",19.142796399999998,72.98591619999998
,100000.0,1.0,1,"(19.1483497, 72.84047029999999)",19.1483497,72.84047029999998
,1200000.0,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
,780000.0,3.0,3,"(19.1393862, 72.82939209999999)",19.1393862,72.82939209999998
,400000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
,,5.0,5,"(19.1954467, 72.8670558)",19.1954467,72.8670558
,350000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,200000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
,400000.0,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
,200000.0,2.0,2,"(19.0099129, 72.8426858)",19.0099129,72.8426858
,200000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
,,3.0,3,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
,600000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,1.0,1,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
,200000.0,2.0,2,"(19.0698892, 72.8373532)",19.0698892,72.8373532
,150000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
,300000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,400000.0,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
,100000.0,1.0,1,"(19.1883939, 72.9636637)",19.188393899999998,72.9636637
,200000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,100000.0,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
,100000.0,2.0,2,"(19.0284219, 73.0153137)",19.028421899999998,73.0153137
,100000.0,1.0,1,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,400000.0,2.0,2,"(19.1247347, 72.8264378)",19.124734699999998,72.82643780000001
,100000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
,,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,200000.0,4.0,4,"(19.1889541, 72.835543)",19.188954100000004,72.835543
,,1.0,1,"(19.0788783, 72.85003069999999)",19.0788783,72.85003069999998
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,3.0,3,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
,500000.0,3.0,3,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
,120000.0,2.0,2,"(19.208258, 72.9610136)",19.208257999999997,72.9610136
,600000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,3.0,3,"(19.2420512, 72.9711542)",19.2420512,72.9711542
,300000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,140000.0,2.0,2,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
,300000.0,2.0,2,"(18.9976573, 72.8375932)",18.9976573,72.8375932
,200000.0,2.0,2,"(19.1919689, 72.83825470000001)",19.1919689,72.83825470000002
,100000.0,3.0,3,"(19.0501242, 73.0781579)",19.0501242,73.07815790000001
,120000.0,2.0,2,"(19.2660464, 72.9845498)",19.266046399999997,72.9845498
,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,100000.0,1.0,1,"(19.0351454, 72.86631729999999)",19.0351454,72.86631729999998
,600000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,400000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,600000.0,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
,100000.0,1.0,1,"(19.0522115, 72.900522)",19.0522115,72.900522
,40000.0,1.0,1,"(19.1253629, 72.99920130000001)",19.1253629,72.99920130000002
,500000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,400000.0,4.0,4,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,250000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
,185000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,80.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
,100000.0,2.0,2,"(19.0447048, 72.9102511)",19.0447048,72.9102511
,150000.0,2.0,2,"(19.2546655, 72.8538822)",19.2546655,72.8538822
,40000.0,2.0,2,"(19.1435322, 73.04647299999999)",19.1435322,73.04647299999998
,150000.0,2.0,2,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
,500000.0,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
,250000.0,3.0,3,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
,70.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,450000.0,3.0,3,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
,150000.0,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
,175000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,200000.0,2.0,2,"(19.1833533, 72.8570866)",19.1833533,72.85708659999999
,50000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
,50000.0,2.0,2,"(18.9846133, 73.0235553)",18.9846133,73.0235553
,60000.0,1.0,1,"(19.1463269, 72.9966182)",19.1463269,72.9966182
,100000.0,2.0,2,"(18.9673211, 73.0154376)",18.9673211,73.0154376
,200000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,800000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
,,2.0,2,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,,2.0,2,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
,500000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,100000.0,2.0,2,"(19.1253629, 72.99920130000001)",19.1253629,72.99920130000002
,300000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,42000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
,150000.0,2.0,2,"(18.9976573, 72.8375932)",18.9976573,72.8375932
,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,1.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
,199000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
,75000.0,1.0,1,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,50000.0,1.0,1,"(19.0612686, 73.0017844)",19.061268600000002,73.0017844
,100000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,125000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,,3.0,3,"(19.0048419, 72.8460091)",19.0048419,72.84600909999999
,150000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,100000.0,2.0,2,"(19.2100454, 72.8183494)",19.2100454,72.8183494
,125000.0,3.0,3,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
,400000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,800000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
,60.0,1.0,1,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,100000.0,1.0,1,"(19.1097712, 72.8582672)",19.1097712,72.8582672
,600000.0,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
,25000.0,1.0,1,"(19.3561143, 72.8721845)",19.3561143,72.8721845
,100000.0,2.0,2,"(19.1918831, 72.8320458)",19.191883100000002,72.8320458
,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,150000.0,2.0,2,"(19.198969, 72.964855)",19.198969,72.964855
,500000.0,2.0,2,"(18.9821456, 72.83013059999999)",18.9821456,72.83013059999998
,,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,100000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
,300000.0,3.0,3,"(19.0936166, 73.0115721)",19.093616600000004,73.0115721
,200000.0,3.0,3,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
,150000.0,3.0,3,"(19.02993, 73.05898549999999)",19.02993,73.05898549999998
,40000.0,2.0,2,"(19.269363, 73.0834583)",19.269363000000002,73.0834583
,100000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,300000.0,2.0,2,"(19.0963781, 72.8563994)",19.096378100000003,72.8563994
,200000.0,2.0,2,"(19.0192523, 73.0250312)",19.0192523,73.0250312
,500000.0,6.0,6,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,500000.0,4.0,4,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
,200000.0,2.0,2,"(19.0327753, 72.8561072)",19.0327753,72.85610720000001
,,2.0,2,"(19.0334213, 73.0113786)",19.0334213,73.0113786
,250000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,200000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,150000.0,3.0,3,"(19.2259478, 72.9798823)",19.2259478,72.9798823
,1000000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,15000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,3.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,200000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,200000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,400000.0,3.0,3,"(19.1266779, 72.8242221)",19.126677899999997,72.82422209999999
,100000.0,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
,220000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,100000.0,2.0,2,"(19.1255855, 72.8618716)",19.1255855,72.86187159999999
,50000.0,1.0,1,"(19.2679379, 72.9711542)",19.2679379,72.9711542
,150000.0,2.0,2,"(19.0744857, 72.99778409999999)",19.0744857,72.99778409999998
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,1.0,1,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,100000.0,2.0,2,"(19.0283439, 72.869804)",19.0283439,72.869804
,200000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,200000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,200000.0,2.0,2,"(19.0682673, 72.8973302)",19.068267300000002,72.8973302
,400000.0,4.0,4,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,250000.0,3.0,3,"(19.2108314, 72.874741)",19.2108314,72.874741
,0.0,2.0,2,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
,17.0,2.0,2,"(19.0719722, 73.08110909999999)",19.071972199999998,73.08110909999998
,40000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
,200000.0,1.0,1,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
,200000.0,2.0,2,"(19.2215029, 72.83899319999999)",19.221502899999997,72.83899319999998
,300000.0,2.0,2,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
,400000.0,4.0,4,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,150000.0,2.0,2,"(19.2152559, 72.9918208)",19.2152559,72.9918208
,200000.0,2.0,2,"(19.0592646, 72.84047029999999)",19.059264600000002,72.84047029999998
,150000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,,5.0,5,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
,150000.0,1.0,1,"(19.1783982, 72.87665539999999)",19.1783982,72.87665539999998
,200000.0,2.0,2,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
,50000.0,1.0,1,"(19.1214684, 73.0036295)",19.121468399999998,73.0036295
,35000.0,2.0,2,"(19.2161427, 73.0989616)",19.2161427,73.0989616
,100000.0,2.0,2,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,100000.0,2.0,2,"(19.0617903, 72.8526103)",19.061790300000002,72.8526103
,100000.0,2.0,2,"(19.255678, 72.8655789)",19.255678,72.86557890000002
,300000.0,3.0,3,"(19.0447048, 72.9102511)",19.0447048,72.9102511
,100000.0,1.0,1,"(19.2546655, 72.8538822)",19.2546655,72.8538822
,200000.0,2.0,2,"(19.0552812, 72.8892082)",19.0552812,72.8892082
,60000.0,2.0,2,"(19.2494357, 72.85962789999999)",19.2494357,72.85962789999998
,1000.0,2.0,2,"(19.0497252, 73.0085709)",19.049725199999997,73.00857090000001
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,300000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,200000.0,2.0,2,"(19.0505162, 72.8213859)",19.050516199999997,72.82138590000001
,300000.0,4.0,4,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,100000.0,2.0,2,"(19.0414205, 73.0161755)",19.041420499999997,73.0161755
,300000.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,150000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
,400000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,,3.0,3,"(19.2660464, 72.9845498)",19.266046399999997,72.9845498
,,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,400000.0,3.0,3,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
,100000.0,2.0,2,"(19.0522115, 72.900522)",19.0522115,72.900522
,50000.0,1.0,1,"(18.9986406, 72.8173599)",18.9986406,72.8173599
,50000.0,1.0,1,"(18.9986406, 72.8173599)",18.9986406,72.8173599
,6.0,3.0,3,"(19.2412466, 72.97564)",19.2412466,72.97564
,60000.0,2.0,2,"(19.0327832, 73.0619261)",19.0327832,73.0619261
,100000.0,1.0,1,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
,60000.0,1.0,1,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
,60000.0,2.0,2,"(19.2856374, 72.8691092)",19.2856374,72.86910920000001
,150000.0,2.0,2,"(19.2259478, 72.9798823)",19.2259478,72.9798823
,150000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
,300000.0,3.0,3,"(19.1702821, 72.8698946)",19.1702821,72.8698946
,200000.0,2.0,2,"(19.1757956, 72.8419473)",19.1757956,72.8419473
,300000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,100000.0,2.0,2,"(19.0726002, 73.0763135)",19.072600199999997,73.0763135
,300000.0,3.0,3,"(19.1702821, 72.8698946)",19.1702821,72.8698946
,,4.0,4,"(19.0398768, 72.87074799999999)",19.039876800000002,72.87074799999998
,200000.0,2.0,2,"(19.0707859, 72.8256993)",19.0707859,72.8256993
,500000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,6.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,400000.0,4.0,4,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,300000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
,500000.0,3.0,3,"(19.1195523, 72.8323463)",19.119552300000002,72.8323463
,300000.0,3.0,3,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,100000.0,1.0,1,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,300000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,250000.0,3.0,3,"(19.0552812, 72.8892082)",19.0552812,72.8892082
,500000.0,5.0,5,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,100000.0,2.0,2,"(19.2551536, 73.13443099999999)",19.255153600000003,73.13443099999998
,250000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,100000.0,2.0,2,"(19.1973152, 72.8439444)",19.1973152,72.8439444
,100000.0,2.0,2,"(19.1676449, 72.9674635)",19.1676449,72.96746350000001
,70000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,30.0,2.0,2,"(19.0943558, 72.91098939999999)",19.094355800000002,72.91098939999998
,250000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,400000.0,4.0,4,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,200000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,300000.0,6.0,6,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,400000.0,3.0,3,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,500000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,150000.0,2.0,2,"(19.1253629, 72.99920130000001)",19.1253629,72.99920130000002
,100000.0,3.0,3,"(19.0719722, 73.08110909999999)",19.071972199999998,73.08110909999998
,100000.0,2.0,2,"(19.0346367, 73.06635299999999)",19.0346367,73.06635299999998
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,75000.0,1.0,1,"(19.0936166, 73.0115721)",19.093616600000004,73.0115721
,300000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,100000.0,2.0,2,"(19.2560653, 72.9748448)",19.256065300000003,72.9748448
,300000.0,4.0,4,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
,200000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,100000.0,2.0,2,"(19.2259478, 72.9798823)",19.2259478,72.9798823
,220000.0,1.0,1,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,300000.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,200000.0,1.0,1,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,150000.0,2.0,2,"(19.2513286, 72.9704161)",19.2513286,72.9704161
,200000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,300000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,120000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,,2.0,2,"(19.0723058, 73.0006774)",19.072305800000002,73.00067740000001
,200000.0,3.0,3,"(19.1834447, 72.8324277)",19.1834447,72.8324277
,200000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,500000.0,3.0,3,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
,200000.0,2.0,2,"(19.0729788, 72.8788707)",19.0729788,72.87887070000001
,350000.0,3.0,3,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
,200000.0,2.0,2,"(19.1121104, 72.89835459999999)",19.1121104,72.89835459999998
,500000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,100000.0,3.0,3,"(19.2188963, 72.8513742)",19.2188963,72.85137420000001
,600000.0,7.0,7,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,200000.0,2.0,2,"(19.1291275, 72.81979059999999)",19.1291275,72.81979059999998
,200000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
,100000.0,3.0,3,"(18.972009, 73.0348229)",18.972009,73.03482290000001
,1000000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,120000.0,3.0,3,"(19.0899, 73.0032257)",19.0899,73.0032257
,200000.0,1.0,1,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,500000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,100000.0,1.0,1,"(19.2457714, 72.9800115)",19.2457714,72.9800115
,200000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,400000.0,3.0,3,"(19.000813, 72.8489632)",19.000813,72.8489632
,100000.0,1.0,1,"(19.2150251, 72.84637839999999)",19.215025100000002,72.84637839999998
,,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
,200000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,75000.0,1.0,1,"(19.2477203, 72.85007089999999)",19.2477203,72.85007089999998
,500000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,150000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,95.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,0.0,1.0,1,"(19.1442848, 72.994035)",19.1442848,72.994035
,200000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
,200000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
,100000.0,2.0,2,"(19.0759837, 72.8776559)",19.0759837,72.87765590000001
,200000.0,3.0,3,"(19.2108314, 72.874741)",19.2108314,72.874741
,100000.0,2.0,2,"(19.2259478, 72.9798823)",19.2259478,72.9798823
,100000.0,1.0,1,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,100000.0,1.0,1,"(19.0788783, 72.85003069999999)",19.0788783,72.85003069999998
,200000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,60000.0,1.0,1,"(19.0136879, 73.02318629999999)",19.013687899999997,73.02318629999998
,,4.0,4,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,200000.0,2.0,2,"(19.2139911, 72.8655789)",19.2139911,72.86557890000002
,200000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,200000.0,2.0,2,"(19.2313354, 72.86337990000001)",19.2313354,72.86337990000001
,100000.0,2.0,2,"(19.1419176, 72.9987987)",19.1419176,72.99879870000001
,80000.0,2.0,2,"(18.972009, 73.0348229)",18.972009,73.03482290000001
,300000.0,3.0,3,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,300000.0,3.0,3,"(19.0729788, 72.8788707)",19.0729788,72.87887070000001
,1300000.0,4.0,4,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
,150000.0,2.0,2,"(19.1998211, 72.84259399999999)",19.1998211,72.84259399999998
,50000.0,2.0,2,"(18.9809937, 73.0309348)",18.9809937,73.0309348
,100000.0,1.0,1,"(19.2215029, 72.83899319999999)",19.221502899999997,72.83899319999998
,100000.0,2.0,2,"(19.2856374, 72.8691092)",19.2856374,72.86910920000001
,100000.0,1.0,1,"(19.0620527, 72.88343549999999)",19.0620527,72.88343549999998
,150000.0,2.0,2,"(19.1796524, 72.8334541)",19.1796524,72.8334541
,500000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,50000.0,1.0,1,"(19.2161427, 73.0989616)",19.2161427,73.0989616
,150000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,500000.0,4.0,4,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,10000.0,2.0,2,"(19.224105, 73.12682699999999)",19.224104999999998,73.12682699999998
,150000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,150000.0,2.0,2,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
,80000.0,1.0,1,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,150000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
,,3.0,3,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
,100000.0,2.0,2,"(19.1300798, 72.8731738)",19.1300798,72.8731738
,100000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
,300000.0,2.0,2,"(19.0586788, 72.84437679999999)",19.0586788,72.84437679999998
,300000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
,100000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
,60000.0,1.0,1,"(19.1173012, 72.8840395)",19.1173012,72.8840395
,300000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,300000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,100000.0,2.0,2,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
,40.0,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
,6.0,3.0,3,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
,200000.0,2.0,2,"(19.1175731, 72.8801416)",19.1175731,72.8801416
,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
,350000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
,75000.0,1.0,1,"(19.2546655, 72.8538822)",19.2546655,72.8538822
,12.0,2.0,2,"(19.2738686, 72.9625926)",19.2738686,72.9625926
,,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
,300000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,300000.0,3.0,3,"(19.1178548, 72.8631304)",19.1178548,72.8631304
,400000.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
,200000.0,3.0,3,"(19.0340297, 73.0752068)",19.034029699999998,73.0752068
,,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,500000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,100000.0,3.0,3,"(19.0404836, 73.0597125)",19.0404836,73.0597125
,100000.0,2.0,2,"(19.0232874, 73.0220793)",19.023287399999997,73.0220793
,300000.0,2.0,2,"(19.0522115, 72.900522)",19.0522115,72.900522
,100000.0,2.0,2,"(19.0511106, 72.8906849)",19.0511106,72.89068490000001
,500000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
,150000.0,2.0,2,"(19.1962277, 72.9807496)",19.1962277,72.9807496
,300000.0,3.0,3,"(19.1725542, 72.942537)",19.1725542,72.942537
,4.0,1.0,1,"(19.032012, 72.8401043)",19.032011999999998,72.8401043
,100000.0,2.0,2,"(19.1853779, 72.8584758)",19.1853779,72.8584758
,200000.0,2.0,2,"(19.0551859, 72.8306312)",19.055185899999998,72.8306312
,500000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
,650000.0,3.0,3,"(19.1247347, 72.8264378)",19.124734699999998,72.82643780000001
,400000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
,150000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
,150000.0,2.0,2,"(19.1130472, 72.8733325)",19.113047199999997,72.87333249999999
,150000.0,2.0,2,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
,100000.0,2.0,2,"(19.2412466, 72.97564)",19.2412466,72.97564
,,3.0,3,"(19.0092335, 73.03314859999999)",19.0092335,73.03314859999998
